,NR_experienced_on_request,no_of_supercats_tried_last_30d,no_of_supercats_tried_last_90d,no_of_supercats_tried_last_365d,no_of_deliveries_last_30d,no_of_deliveries_last_90d,no_of_deliveries_last_365d,service_deliverd_aov_last_30d,service_deliverd_aov_last_90d,service_deliverd_aov_last_365d,most_deliverd_supercat,income_segment,gender,user_state_platform,days_on_platform,NR_experienced_last_365d,revenues_next_6_months,request_id
27650,1,0.0,2.0,2.0,0.0,4.0,7.0,,919.5,1031.0,EPC,15lac - 25lac,Male,ENGAGED,466.0,0.0,10345.0,a04e1533-f9cd-4e4c-9a12-ea8ec57c3afd
88766,1,1.0,2.0,3.0,1.0,3.0,8.0,1447.0,2151.0,1423.875,SKBC,,Male,ENGAGED,782.0,0.0,7374.0,11a5c8a5-07f5-4e52-9412-29c60f858ba0
109284,0,1.0,1.0,1.0,1.0,1.0,1.0,447.0,447.0,447.0,Salon at Home,,Female,RESURRECTED,957.0,0.0,1384.0,8e914bc5-a064-4f08-90f7-bc276edf900e
94409,1,1.0,2.0,2.0,2.0,6.0,9.0,1348.0,989.8333333333334,925.8888888888889,Mens Grooming,,Male,ENGAGED,126.0,1.0,3396.0,341f31bd-b83d-44ce-a94f-0d44cf22e38a
40685,1,0.0,0.0,1.0,0.0,0.0,1.0,,,2348.0,EPC,5lac - 10lac,Male,CHURN,1401.0,0.0,935.0,1e623459-a0c1-4c0e-b7d5-eccec50af367
180933,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,EPC,1lac - 5lac,Male,NEW CHURN,1019.0,0.0,7445.0,c39e49fe-f9ed-4064-adf2-0b5fe9f1a641
143903,0,0.0,0.0,1.0,0.0,0.0,2.0,,,1821.5,Salon at Home,25lac +,Female,DORMANT,1709.0,0.0,5662.0,2abd05c1-7d16-4772-949f-361219c59c0f
97140,1,0.0,1.0,3.0,0.0,1.0,5.0,,698.0,747.4,Salon at Home,25lac +,Female,ENGAGED,1014.0,0.0,6994.0,4c8062ce-2480-4407-9d30-c2fe3d4317f8
21399,1,0.0,0.0,2.0,0.0,0.0,2.0,,,2275.0,SKBC,10 lac - 15lac,Male,DORMANT,155.0,0.0,7600.0,c6904f3e-3ff1-4356-a9c6-0b10d406ba73
22119,1,,,,,,,,,,,,Female,,,0.0,1553.0,349f2e25-6d1b-4b0a-bf41-adda02b83d24
36381,1,,,,,,,,,,,,Male,,,0.0,188.0,72fcc59b-6676-4762-b264-e0e39c5c2395
30246,1,0.0,0.0,0.0,0.0,0.0,0.0,,,,EPC,,Male,CHURN,830.0,0.0,515.0,1010cf21-7ea3-4d6d-8534-2b88866df6ba
13245,1,,,,,,,,,,,,Male,,,0.0,,6dd37652-a26f-4bde-a58a-8bf6e24a18e5
11224,1,0.0,2.0,7.0,0.0,2.0,14.0,,1286.0,826.0714285714286,EPC,,Male,ENGAGED,1415.0,1.0,5764.0,d12caa66-7aa3-463b-be92-ce78bb919744
41721,1,1.0,1.0,2.0,1.0,3.0,9.0,298.0,848.6666666666666,686.6666666666666,EPC,,Female,ENGAGED,1647.0,0.0,2541.0,876fc73e-7f52-4dad-b5b3-26be8f0dcb17
166351,0,0.0,0.0,2.0,0.0,0.0,2.0,,,1778.0,Large Appliances,,Male,DORMANT,329.0,0.0,698.0,0d454b9e-534e-46cb-8ecf-2b41a0885612
114389,0,1.0,1.0,5.0,1.0,3.0,11.0,398.0,381.3333333333333,1128.7272727272727,Mens Grooming,25lac +,Male,ENGAGED,1065.0,0.0,8726.0,444dcd43-4ac4-4144-adf6-ee4cb28395d9
25876,1,0.0,0.0,0.0,0.0,0.0,0.0,,,,Salon at Home,25lac +,Female,CHURN,1235.0,0.0,5028.0,6f2b1932-48bf-4756-beec-23c60cb79c5c
19805,1,0.0,0.0,2.0,0.0,0.0,2.0,,,3376.0,EPC,,Unknown,DORMANT,904.0,0.0,2324.0,bba856cc-a3ab-467c-92dd-dd4568c8cc91
76535,1,,,,,,,,,,,,Male,,,0.0,2247.0,140b33e3-a607-4985-843d-ac92b2967cbb
97693,1,3.0,3.0,6.0,11.0,28.0,95.0,623.9090909090909,598.5,619.5263157894736,Salon at Home,25lac +,Female,ENGAGED,1035.0,3.0,45606.0,26b3201d-d1cb-444d-91ce-e2232322f21d
83978,1,,,,,,,,,,,,Male,,,0.0,298.0,a67ef94d-2f2c-4372-be6b-f55cb35f7f0b
13354,1,0.0,0.0,1.0,0.0,0.0,1.0,,,998.0,AC Service and Repair,,Male,CHURN,1410.0,0.0,5175.0,500824d4-3fa8-4764-b3c1-2f6ab47203b6
148588,0,1.0,2.0,2.0,1.0,2.0,4.0,1907.0,1062.5,1598.25,Salon at Home,,Female,ENGAGED,171.0,0.0,3117.0,d4bafc10-43c0-4344-b042-db333c00e6ec
39475,1,2.0,5.0,5.0,2.0,7.0,36.0,4371.5,2521.285714285714,1840.638888888889,Salon at Home,,Female,ENGAGED,1255.0,0.0,39454.0,14c36d69-6c46-4b0e-8c05-f29f1278baf8
142529,0,0.0,1.0,3.0,0.0,1.0,6.0,,298.0,1467.8333333333333,Mens Grooming,,Male,ENGAGED,1540.0,0.0,796.0,6ed3a8bc-24b3-4bf7-a9f6-84a4af229cf8
37862,1,,,,,,,,,,,,Male,,,0.0,,16a28b0a-579f-4299-9430-1707f75538d1
130744,0,0.0,0.0,1.0,0.0,0.0,2.0,,,1057.0,AC Service and Repair,,Male,CHURN,1472.0,0.0,4049.0,4b343513-b4d9-4819-9fbc-cac3b9653d4f
128995,0,3.0,3.0,3.0,4.0,4.0,4.0,1159.5,1159.5,1159.5,SKBC,25lac +,Female,ENGAGED,740.0,0.0,6166.0,60db2cc7-724b-4ce5-82ae-d16c9852d754
155742,0,0.0,0.0,1.0,0.0,0.0,1.0,,,1238.0,Salon at Home,25lac +,Female,NEW DORMANT,148.0,0.0,548.0,2d9ff299-6e50-4e4e-af23-522767fa0956
18131,1,1.0,5.0,6.0,1.0,10.0,18.0,698.0,338.4,577.1111111111111,EPC,10 lac - 15lac,Female,ENGAGED,1250.0,0.0,1807.0,a9d2ade8-1e9c-4678-8182-1d7f79a0ff8c
114929,0,1.0,1.0,1.0,1.0,1.0,8.0,648.0,648.0,534.25,EPC,,Male,RESURRECTED,1020.0,0.0,5109.0,936b06a6-c703-4356-a924-180f4cc983c7
140535,0,0.0,1.0,2.0,0.0,1.0,6.0,,698.0,974.3333333333334,Salon at Home,,Male,ENGAGED,363.0,0.0,5957.0,fc5cb6cb-ae0c-464c-aa8a-2125f121aa96
14965,1,0.0,2.0,5.0,0.0,2.0,8.0,,648.0,822.5,SKBC,,Male,ENGAGED,1133.0,0.0,2383.0,77b53072-4041-4e46-a870-a5312dfc47b7
176946,0,0.0,1.0,7.0,0.0,1.0,15.0,,518.0,858.6,EPC,25lac +,Female,ENGAGED,989.0,0.0,6019.0,48e5bb99-8aba-4d20-9833-14290c829fc3
174708,0,1.0,1.0,1.0,1.0,1.0,1.0,3806.0,3806.0,3806.0,Salon at Home,,Female,NEW,23.0,0.0,6083.0,69eabe6b-bbd7-4098-95db-7d899295ce8e
162685,0,0.0,0.0,3.0,0.0,0.0,4.0,,,835.5,SKBC,,Male,CHURN,1028.0,0.0,1276.0,10c62c83-2f94-45d8-852b-9366ca29e4fc
7368,1,2.0,2.0,4.0,4.0,5.0,27.0,794.75,715.6,888.074074074074,Salon at Home,,Female,ENGAGED,913.0,1.0,39208.0,872ca67b-bb53-473e-9bdd-ac4ba9f1a950
115178,0,0.0,0.0,1.0,0.0,0.0,5.0,,,389.4,EPC,15lac - 25lac,Female,CHURN,2140.0,0.0,698.0,0fe8227b-db71-424d-990e-e3f1e5f0c832
167106,0,,,,,,,,,,,,Male,,,0.0,678.0,ce2e830c-0412-459c-9e8b-7d1e81cde3b3
103089,0,0.0,0.0,5.0,0.0,0.0,8.0,,,834.25,Salon at Home,,Female,DORMANT,999.0,0.0,6084.0,16dc9ad9-1768-4fd5-a466-417a62004b6f
89014,1,2.0,3.0,3.0,5.0,11.0,20.0,2897.8,2189.2727272727275,1462.15,EPC,,Unknown,ENGAGED,465.0,1.0,188.0,5c18cded-fa9d-4e49-bace-51d6e2c8fe50
191038,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,AC Service and Repair,,Male,CHURN,766.0,0.0,628.0,a9360a60-db0c-49ce-a19e-828a4d136178
82521,1,0.0,2.0,3.0,0.0,3.0,12.0,,748.0,1243.5,Salon at Home,,Female,ENGAGED,1605.0,0.0,3831.0,7eae0c31-8b6e-4b58-aed1-c59622e50864
93143,1,0.0,0.0,1.0,0.0,0.0,1.0,,,498.0,Salon at Home,,Male,DORMANT,406.0,0.0,2092.0,8d3185ca-c755-4179-975f-1aa109d0fbe4
179781,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,Part Time Maids,,Male,CHURN,1131.0,0.0,90.0,35b2ad53-a058-46ea-a420-82a69b9062e2
136255,0,0.0,1.0,1.0,0.0,1.0,1.0,,418.0,418.0,EPC,,Male,RESURRECTED,1460.0,0.0,4047.0,27872914-851b-4780-a33a-f6655e9a5665
71658,1,1.0,5.0,5.0,1.0,5.0,6.0,720.0,872.2,1383.1666666666667,Large Appliances,5lac - 10lac,Female,ENGAGED,117.0,1.0,1114.0,6a83cd72-be83-4023-a2b3-e98f860d516f
160120,0,1.0,5.0,5.0,1.0,6.0,6.0,2998.0,1173.5,1173.5,SKBC,,Female,ENGAGED,82.0,0.0,4845.0,7b49bafc-48e7-4205-8309-daae4484ddae
117205,0,0.0,0.0,2.0,0.0,0.0,3.0,,,748.0,Salon at Home,,Male,DORMANT,636.0,0.0,5057.0,a69ab0c8-abf4-4ec5-bca3-59d6ef1d74fd
166425,0,0.0,1.0,1.0,0.0,4.0,15.0,,2955.25,3051.3333333333335,Salon at Home,,Female,ENGAGED,701.0,0.0,38200.0,e934023f-4790-4cb9-ad5c-91747006d5c8
97421,1,0.0,0.0,2.0,0.0,0.0,2.0,,,698.0,AC Service and Repair,,Female,CHURN,217.0,0.0,,b59660a9-3836-4e06-b79d-d714b9ca0da4
45365,1,1.0,1.0,2.0,2.0,2.0,4.0,188.0,188.0,318.25,EPC,Na,Female,ENGAGED,1333.0,0.0,8933.0,9c5aa981-38d5-4c09-a1f0-8dc2455cdf5b
67913,1,0.0,0.0,8.0,0.0,0.0,12.0,,,1262.5,Massage for Men,,Male,DORMANT,708.0,0.0,25335.0,6239a6a7-7c22-42ca-a9de-c9c4329efb01
199689,0,0.0,2.0,2.0,0.0,2.0,12.0,,672.0,650.4166666666666,Salon at Home,,Female,ENGAGED,850.0,0.0,5189.0,997ae1d4-4956-4179-8459-16c9e23a1ccd
189351,0,,,,,,,,,,,,Male,,,0.0,7748.0,5a321df9-f3be-4b31-b87e-87f9e0fa08e6
111495,0,0.0,1.0,1.0,0.0,1.0,1.0,,848.0,848.0,Pest Control,,Female,NEW,45.0,0.0,277.0,4794f901-6942-421b-88a3-b122f89910af
192214,0,0.0,1.0,3.0,0.0,1.0,11.0,,2266.0,1104.0,Salon at Home,,Female,ENGAGED,965.0,0.0,10629.0,6dee6573-e157-410e-91df-cc4a9227cce1
250,1,,,,,,,,,,,,Male,,,0.0,,a2327a1d-8b88-4bee-99ea-35fb3f573761
8400,1,2.0,3.0,3.0,2.0,3.0,3.0,452.5,517.6666666666666,517.6666666666666,EPC,10 lac - 15lac,Male,ENGAGED,32.0,0.0,,0c59ef0d-0f45-4a1d-a77c-3268b919003e
98397,1,0.0,0.0,1.0,0.0,0.0,1.0,,,648.0,AC Service and Repair,,Male,NEW CHURN,289.0,0.0,998.0,195b6f65-b06f-4475-8cc1-af9df3ccecbe
6627,1,,,,,,,,,,,,Male,,,0.0,,d917c7c0-f849-4730-9df9-ffe69b379aed
184666,0,,,,,,,,,,,25lac +,Male,,,0.0,698.0,2a86763e-1512-4972-b8a6-c93f1d031cb8
61738,1,1.0,1.0,1.0,1.0,1.0,1.0,628.0,628.0,628.0,AC Service and Repair,,Female,NEW,7.0,0.0,746.0,e452fc00-67d5-4cd2-aea7-a91f700fef76
153211,0,0.0,4.0,4.0,0.0,6.0,11.0,,752.8333333333334,754.1818181818181,Salon at Home,,Female,ENGAGED,1604.0,0.0,4730.0,ac7b8e8c-7005-488c-a628-1d9957d5e666
33120,1,1.0,2.0,2.0,1.0,4.0,5.0,1448.0,1358.0,1416.0,Spa for Women,25lac +,Female,ENGAGED,637.0,0.0,14181.0,3720167e-a93d-42c5-9d3c-c3db94f08401
51975,1,0.0,0.0,1.0,0.0,0.0,2.0,,,770.5,SKBC,,Female,CHURN,186.0,0.0,,086dda32-c1ac-4437-b400-41f8dcc72f5f
39703,1,0.0,1.0,1.0,0.0,1.0,1.0,,1048.0,1048.0,Spa for Women,,Male,NEW,64.0,0.0,1448.0,a77e914c-23d2-4cc9-92bc-3ccc5bf694b7
99450,1,0.0,1.0,3.0,0.0,2.0,10.0,,398.0,648.0,Mens Grooming,,Male,ENGAGED,1627.0,0.0,1044.0,8e4de1d3-0760-4b07-b8f7-6d0680e9d70c
92100,1,0.0,3.0,3.0,0.0,3.0,3.0,,2216.3333333333335,2216.3333333333335,Salon at Home,,Male,ENGAGED,1420.0,0.0,23743.0,2e323489-171e-48d0-b50a-e01752513e59
185694,0,0.0,0.0,2.0,0.0,0.0,2.0,,,918.5,Large Appliances,,Male,DORMANT,505.0,0.0,1595.0,b500840b-0e6b-4b43-b62d-b048aec18460
12620,1,1.0,1.0,4.0,1.0,2.0,8.0,508.0,488.0,1507.0,EPC,25lac +,Female,ENGAGED,701.0,1.0,836.0,f0491223-97bc-419b-825e-f3c4b6ae55ed
81304,1,0.0,0.0,0.0,0.0,0.0,0.0,,,,AC Service and Repair,,Male,NEW CHURN,1070.0,0.0,,9e1a4fd0-f16f-425b-9d25-1f383c0ac4f0
199554,0,0.0,1.0,2.0,0.0,1.0,4.0,,3357.0,1949.5,SKBC,,Male,RESURRECTED,1567.0,0.0,,15ef3862-2c06-4c65-bec5-8177d44beea6
60490,1,1.0,1.0,1.0,1.0,2.0,4.0,1248.0,1343.0,1307.75,Salon at Home,10 lac - 15lac,Female,ENGAGED,1481.0,0.0,7135.0,9dad36e6-a920-4193-a97f-4282fc7b3c4c
196628,0,0.0,0.0,3.0,0.0,0.0,3.0,,,456.0,EPC,25lac +,Male,DORMANT,952.0,0.0,12652.0,be113d57-6ee8-4a63-85c2-7d218538ea2c
167324,0,1.0,2.0,6.0,1.0,3.0,25.0,1248.0,1314.3333333333333,1136.32,Salon at Home,,Female,ENGAGED,1796.0,0.0,13248.0,110adfaa-7b06-42a1-97db-42aef931b6d9
108131,0,1.0,1.0,1.0,1.0,4.0,5.0,1407.0,1426.5,1432.6,Salon at Home,,Female,ENGAGED,137.0,0.0,3610.0,e7cf3e52-c648-4970-86e9-afcceeec39fd
3269,1,0.0,1.0,1.0,0.0,1.0,3.0,,298.0,298.0,Mens Grooming,,Male,ENGAGED,117.0,0.0,298.0,a59d7b4a-32df-45cd-baaa-69ce680afbc2
148009,0,1.0,1.0,1.0,1.0,1.0,1.0,897.0,897.0,897.0,SKBC,,Male,RESURRECTED,923.0,0.0,2190.0,8a06adcb-69eb-4b70-be29-ee2896cf1a8e
178616,0,0.0,4.0,7.0,0.0,5.0,22.0,,1117.2,1259.909090909091,Massage for Men,,Male,ENGAGED,750.0,0.0,17612.0,b9dc6955-a0ce-4c03-926a-44a56388d1c6
136680,0,1.0,2.0,4.0,1.0,2.0,4.0,967.0,1891.0,1456.5,EPC,1lac - 5lac,Male,ENGAGED,607.0,0.0,1686.0,9fcce23c-4965-4aa2-8cfa-0dc49450821a
3473,1,0.0,0.0,1.0,0.0,0.0,2.0,,,1146.5,Salon at Home,,Female,CHURN,280.0,0.0,1670.0,e76a0bf8-2cd4-4f98-ac93-847ad204803d
26785,1,1.0,2.0,4.0,3.0,4.0,9.0,328.3333333333333,320.75,304.77777777777777,EPC,1lac - 5lac,Female,ENGAGED,1065.0,2.0,1247.0,8c6e3ed4-684b-4435-9dcb-851acea11e17
169153,0,,,,,,,,,,,Na,Male,,,0.0,2156.0,6d54b31f-6069-4b8f-82ea-599d9ec0fb0d
98218,1,0.0,1.0,4.0,0.0,1.0,6.0,,748.0,1822.1666666666667,Mens Grooming,,Male,ENGAGED,513.0,0.0,1026.0,6fbc7ba8-fffe-4298-ae21-ec8b204ce8ab
177597,0,1.0,1.0,3.0,1.0,4.0,11.0,1048.0,685.75,711.6363636363636,Salon at Home,25lac +,Male,ENGAGED,903.0,1.0,4422.0,4f07cbe5-7b16-4a8e-b456-2ce6b89db05e
123946,0,,,,,,,,,,,,Male,,,0.0,3241.0,b8737e92-6e18-4879-b8ca-2f13f6f84482
91354,1,1.0,1.0,3.0,1.0,1.0,4.0,338.0,338.0,2026.75,Salon at Home,,Female,ENGAGED,1616.0,0.0,2057.0,a5efc251-b80b-43f3-9258-cdb08512b547
134790,0,0.0,1.0,1.0,0.0,1.0,2.0,,598.0,573.0,Salon at Home,,Female,RESURRECTED,363.0,0.0,768.0,443d001b-d134-49f3-b8d4-48098d949a7a
46123,1,0.0,0.0,1.0,0.0,0.0,1.0,,,2047.0,SKBC,25lac +,Male,DORMANT,1288.0,0.0,1697.0,14717f4c-bfcb-40f4-a774-2eb3231b64c1
52189,1,,,,,,,,,,,,Female,,,0.0,498.0,71895e7e-e75b-47f2-ba1e-5aa26ca20a16
30744,1,1.0,1.0,1.0,1.0,2.0,2.0,548.0,1030.5,1030.5,Salon at Home,,Unknown,ENGAGED,1337.0,0.0,6899.0,fe818900-7379-4cbe-b581-a0a2b301aef6
136233,0,2.0,2.0,3.0,2.0,2.0,5.0,1571.5,1571.5,1585.4,Salon at Home,25lac +,Female,ENGAGED,1148.0,0.0,5722.0,bf7942a9-382a-4ff1-8c67-b8288007b2c2
84955,1,1.0,1.0,2.0,1.0,4.0,9.0,498.0,497.25,427.44444444444446,Mens Grooming,,Male,ENGAGED,427.0,0.0,11858.0,507928e1-7bff-4362-8f07-c0d2698ca59f
35368,1,1.0,1.0,1.0,3.0,9.0,10.0,1248.0,1159.0,1197.9,Spa for Women,,Female,ENGAGED,1247.0,0.0,11184.0,9580a405-5317-4064-9514-a8910fe5f03f
75609,1,1.0,1.0,1.0,1.0,1.0,2.0,655.0,655.0,659.5,Salon at Home,Na,Female,ENGAGED,92.0,1.0,1375.0,53fbcefb-d298-48e6-87e0-65957570f73c
166210,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,Salon at Home,,Female,CHURN,859.0,0.0,1983.0,3679d01e-2fa7-441c-83f9-0560751c946e
75856,1,0.0,0.0,2.0,0.0,0.0,5.0,,,679.0,EPC,25lac +,Male,DORMANT,1120.0,1.0,1175.0,0c700632-5f03-45bb-8125-d9b7c9b0ef93
163865,0,1.0,4.0,4.0,1.0,5.0,13.0,2247.0,1169.4,1417.3846153846155,Salon at Home,,Female,ENGAGED,1574.0,0.0,17440.0,19048a45-e41d-48b3-aa1a-4a2efcd3816c
180161,0,1.0,2.0,2.0,1.0,2.0,2.0,997.0,722.5,722.5,EPC,25lac +,Female,ENGAGED,1267.0,0.0,8007.0,97d1b352-cc86-4ad3-927c-337154ee3707
12614,1,0.0,0.0,1.0,0.0,0.0,1.0,,,348.0,AC Service and Repair,,Male,NEW CHURN,311.0,0.0,5846.0,ef51518a-ab60-4128-9365-5b6903983653
73932,1,0.0,0.0,2.0,0.0,0.0,2.0,,,1498.0,AC Service and Repair,,Female,DORMANT,245.0,0.0,1000.0,623224e0-87fb-4c72-b13e-dfbba4eba162
91484,1,3.0,3.0,4.0,4.0,8.0,30.0,1142.0,1514.75,1304.8,Salon at Home,,Female,ENGAGED,1929.0,1.0,30538.0,2f6fbf7b-4c64-4389-83c8-d8c3b349b6bb
146758,0,1.0,2.0,4.0,1.0,2.0,14.0,1547.0,1047.5,997.2857142857143,Salon at Home,,Female,ENGAGED,1407.0,1.0,7736.0,e033f548-3361-49d8-a094-b13e7dd244c4
199597,0,0.0,1.0,1.0,0.0,1.0,4.0,,317.0,359.0,EPC,,Male,RESURRECTED,481.0,0.0,516.0,cf69cc17-b92d-45f8-878d-e9bc59c291e5
170451,0,,,,,,,,,,,,Female,,,0.0,3598.0,a67a0b20-0506-4f14-a9b5-7d1ff6e0546c
99138,1,3.0,3.0,4.0,7.0,9.0,40.0,587.2857142857143,576.8888888888889,607.25,EPC,,Male,ENGAGED,770.0,3.0,4972.0,fa52b950-0896-414a-92ea-363d8eedfc32
154226,0,0.0,1.0,6.0,0.0,2.0,20.0,,3296.0,1501.9,Salon at Home,,Female,ENGAGED,1146.0,0.0,12470.0,281d6687-2a18-4501-8401-683446114a0e
167140,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,AC Service and Repair,10 lac - 15lac,Male,NEW CHURN,1057.0,0.0,2793.0,794f265f-d0da-4c16-a17b-d478f02112ec
55100,1,0.0,2.0,4.0,0.0,2.0,9.0,,9644.5,4474.333333333333,EPC,,Male,ENGAGED,1273.0,0.0,1619.0,86001a1f-768d-4e73-9bcf-de687e13d5fe
621,1,0.0,0.0,1.0,0.0,0.0,1.0,,,677.0,Salon at Home,,Female,CHURN,1234.0,1.0,937.0,3ccf6228-e67b-41eb-86ff-fcc7d97f413a
8329,1,0.0,0.0,1.0,0.0,0.0,8.0,,,1709.5,Spa for Women,25lac +,Female,DORMANT,620.0,0.0,17723.0,82767a93-10cb-42f2-b646-321b2e0dac3c
43506,1,1.0,2.0,5.0,1.0,2.0,16.0,1028.0,837.0,931.4375,SKBC,,Male,ENGAGED,495.0,0.0,12085.0,9cf981ee-9e4d-4104-a736-7429defe34aa
126514,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,EPC,,Male,NEW CHURN,745.0,0.0,1355.0,c0d4fd5e-7ed9-4803-963b-80fe0bfa0ae9
63467,1,,,,,,,,,,,,Female,,,0.0,3449.0,30cd73f7-6b62-40dc-932d-525b8f140a5c
105331,0,3.0,4.0,7.0,5.0,9.0,28.0,991.0,1127.7777777777778,1251.107142857143,Salon at Home,,Female,ENGAGED,1286.0,0.0,14656.0,18b99b95-9163-495d-a752-2561077c5532
184151,0,0.0,0.0,2.0,0.0,0.0,2.0,,,4063.0,EPC,,Male,DORMANT,808.0,0.0,347.0,d405322b-26a5-41b6-a8f7-595d85293b13
147123,0,,,,,,,,,,,,Female,,,0.0,898.0,c5ce3696-6263-4b8a-90d9-aaa13e92db3a
24431,1,0.0,0.0,2.0,0.0,0.0,2.0,,,1143.5,AC Service and Repair,,Male,CHURN,910.0,0.0,2695.0,be788172-d00d-4f5b-946a-c3189c4413eb
98245,1,2.0,2.0,2.0,2.0,2.0,2.0,768.0,768.0,768.0,Mens Grooming,25lac +,Male,ENGAGED,1328.0,0.0,6549.0,3f508eab-53bc-46bb-bb4f-7a6580db99d2
1561,1,0.0,0.0,2.0,0.0,0.0,13.0,,,307.0,Mens Grooming,,Male,DORMANT,314.0,1.0,1055.0,ec236f18-4bc1-4830-8eb6-1e023114dbf5
500,1,0.0,0.0,0.0,0.0,0.0,0.0,,,,Full Home Cleaning,,Female,NEW CHURN,929.0,0.0,1485.0,c1a7496b-0a9c-41af-87c1-25de720b2cab
173136,0,2.0,3.0,4.0,5.0,13.0,31.0,135.2,119.0,111.51612903225806,Part Time Maids,,Male,ENGAGED,784.0,0.0,2161.0,bdaa3bc6-2996-4b81-98db-e37ed3546292
137849,0,1.0,1.0,2.0,1.0,1.0,3.0,1148.0,1148.0,957.0,Salon at Home,,Male,RESURRECTED,282.0,0.0,4905.0,bad72829-17c3-486c-b8eb-c4acc62adf86
4498,1,1.0,2.0,2.0,1.0,3.0,7.0,1298.0,1062.3333333333333,1012.1428571428571,Salon at Home,,Female,ENGAGED,1323.0,0.0,1219.0,0661878d-3b5a-4c16-89f8-5cbbf76ada77
90640,1,0.0,0.0,0.0,0.0,0.0,0.0,,,,Salon at Home,,Female,CHURN,1053.0,0.0,,b8538861-6a8e-440e-8d81-3f8f1dd0e056
154216,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,SKBC,,Male,NEW CHURN,490.0,0.0,548.0,080617de-1d58-4548-873c-6f5d7498860e
1066,1,2.0,2.0,2.0,2.0,3.0,3.0,862.0,957.0,957.0,Salon at Home,,Male,ENGAGED,40.0,0.0,5140.0,a961ecbb-e3eb-44d3-bcfb-05a7b252c3d3
159249,0,,,,,,,,,,,,Female,,,0.0,488.0,1412eacc-2c78-49af-994d-d2cfd6307a5c
110337,0,1.0,4.0,5.0,1.0,8.0,18.0,249.0,1342.125,1141.611111111111,AC Service and Repair,,Male,ENGAGED,2255.0,1.0,3703.0,d3f8661a-50b5-444d-a012-269a433554d2
7994,1,,,,,,,,,,,,Female,,,0.0,,40e1926e-8f90-4522-8060-b8e49a163700
47433,1,0.0,1.0,1.0,0.0,1.0,1.0,,1247.0,1247.0,Salon at Home,25lac +,Female,RESURRECTED,961.0,0.0,10818.0,cee5613a-3365-4a23-97e6-ac13d168d94d
180216,0,0.0,1.0,1.0,0.0,2.0,3.0,,398.0,398.0,Salon at Home,,Female,ENGAGED,367.0,0.0,1687.0,ba4ef3d1-7586-455f-8a87-27ce2f82873f
118970,0,0.0,1.0,3.0,0.0,1.0,7.0,,448.0,1040.5714285714287,Salon at Home,15lac - 25lac,Male,ENGAGED,362.0,0.0,15861.0,def301e0-b7d4-4244-a487-f1eba7285fff
104330,0,1.0,1.0,3.0,1.0,1.0,9.0,154.0,154.0,131.22222222222223,Part Time Maids,,Female,RESURRECTED,470.0,0.0,866.0,a8506065-7367-410a-b6bb-1dd955e2e52c
182190,0,1.0,1.0,1.0,1.0,1.0,1.0,1645.0,1645.0,1645.0,Salon at Home,,Female,RESURRECTED,1044.0,0.0,5822.0,2a4c20ee-e5e0-4d06-b681-0826744ffe3d
136016,0,,,,,,,,,,,,Male,,,0.0,648.0,d0849ff9-6cf9-47ad-b5f7-a4daf07ddc45
39511,1,0.0,0.0,0.0,0.0,0.0,0.0,,,,Other Appliance and Electronics,,Male,NEW CHURN,1215.0,0.0,1407.0,223bf6b9-fcf8-4b4c-9a33-7075e8a8ffd2
183202,0,,,,,,,,,,,,Male,,,0.0,419.0,3d98607e-b136-4a57-9c57-90f66eaa0705
194644,0,1.0,1.0,2.0,1.0,1.0,5.0,1498.0,1498.0,1007.8,Salon at Home,25lac +,Female,RESURRECTED,1955.0,0.0,5148.0,ed8b5636-89c0-4b9e-aa4e-f1b93a647fd3
145572,0,0.0,1.0,2.0,0.0,1.0,4.0,,748.0,1049.5,Salon at Home,,Male,ENGAGED,706.0,0.0,2178.0,399bcea1-4446-461f-b600-e3cddda4938c
165693,0,,,,,,,,,,,,Male,,,0.0,835.0,01cf0fa1-e4cc-499b-843a-244ca2a0feb8
37009,1,2.0,3.0,5.0,3.0,5.0,14.0,1041.3333333333333,986.4,816.2142857142857,Salon at Home,,Female,ENGAGED,749.0,0.0,14270.0,8359e2ca-7cfd-4987-8293-82d4e60c39f5
195770,0,2.0,2.0,5.0,2.0,3.0,11.0,496.0,480.0,1225.0,Salon at Home,,Unknown,ENGAGED,1426.0,0.0,10802.0,b2b20e4d-7290-408a-b7a2-9ef0d303d39a
54413,1,1.0,1.0,1.0,1.0,1.0,1.0,765.0,765.0,765.0,Salon at Home,,Male,NEW,1.0,0.0,,c558c774-71fd-458b-9b0b-00f740f84f7b
169575,0,0.0,1.0,2.0,0.0,1.0,2.0,,560.0,854.0,EPC,,Female,ENGAGED,1546.0,0.0,298.0,aabb8ee3-00d2-4ee9-b5e4-2dca9cecec80
128571,0,0.0,0.0,1.0,0.0,0.0,1.0,,,1398.0,Large Appliances,,Male,CHURN,1429.0,0.0,0.0,4c4dcde2-7e00-4d6f-a647-757f3286375f
